elo_diff,role_diff,counter_score,target,type,diff_marksman,diff_tank,diff_support,diff_fighter,diff_mage,diff_assassin,diff_catcher,diff_vanguard,diff_enchanter
332,0.0,-16.700000000000003,0,real,-2,1,1,0,-1,0,-1,0,-1
332,0.0,-14.5,0,real,0,0,1,-1,-1,1,1,1,-1
261,0.0,14.399999999999999,1,real,0,0,0,0,0,-1,1,0,-1
-137,0.0,4.5,0,real,0,0,0,0,-1,1,-1,1,0
80,0.0,-12.0,0,real,0,1,-1,0,-1,1,0,0,0
80,0.0,14.5,1,real,-1,1,0,0,0,0,0,-1,-1
-80,0.0,14.100000000000009,1,real,0,1,0,0,2,-2,1,1,-1
-261,0.0,-45.2,0,real,1,-1,-2,1,-2,1,-1,0,0
-137,0.0,-31.199999999999996,0,real,1,2,-1,0,-1,1,-1,1,0
160,0.0,1.2999999999999972,0,real,0,1,1,0,-3,0,-2,1,0
160,0.0,-17.200000000000003,1,real,0,1,-1,0,-2,0,1,0,-1
-160,0.0,-10.700000000000003,0,real,0,-2,0,0,0,2,1,-1,0
-102,0.0,-9.399999999999999,1,real,1,0,0,-1,-1,1,0,-2,0
102,0.0,17.0,0,real,0,-3,0,1,0,1,1,-1,0
-59,0.0,-19.599999999999994,0,real,0,-1,1,-1,1,0,0,-1,0
-59,0.0,-3.5,0,real,0,0,-1,0,0,0,0,1,1
40,0.0,13.5,1,real,0,1,0,1,-2,-1,1,-1,0
-40,-2.0,24.1,1,real,0,0,0,0,1,-1,-1,0,0
40,0.0,-13.5,0,real,0,0,0,1,1,0,0,-1,0
149,-2.0,22.89999999999999,1,real,0,1,0,-1,0,1,0,1,0
-149,2.0,-16.799999999999997,0,real,0,-1,2,0,0,-1,0,0,1
-191,0.0,-7.399999999999999,0,real,0,0,-1,2,0,-2,-1,-1,1
-191,2.0,22.0,0,real,1,-2,1,-1,1,0,0,0,1
-441,0.0,-27.799999999999997,0,real,1,-1,0,0,0,0,0,-1,2
-149,2.0,-33.10000000000001,0,real,0,2,-1,1,-1,-1,0,1,0
-279,2.0,-24.200000000000003,0,real,-1,1,0,0,-2,0,1,0,-1
-149,2.0,24.099999999999994,0,real,0,-1,2,-1,-2,0,1,0,0
-279,0.0,-1.000000000000007,0,real,0,0,-1,0,0,2,-1,0,0
199,-2.0,-8.899999999999999,1,real,0,0,1,-2,2,0,1,0,-1
-199,0.0,-12.500000000000007,0,real,0,-2,-1,0,1,1,-1,-1,0
-11,0.0,11.400000000000006,1,real,0,-1,1,-1,1,1,0,-1,0
11,-2.0,-23.299999999999997,0,real,0,0,0,0,1,-1,-2,1,0
177,0.0,12.299999999999997,1,real,0,-1,1,0,0,-1,0,0,0
-177,0.0,-1.2000000000000028,1,real,0,0,0,-1,0,1,-1,1,0
177,0.0,9.0,1,real,1,-1,-1,0,1,1,1,1,0
351,-2.0,42.0,1,real,0,-1,0,0,1,0,0,-1,0
-351,0.0,-19.000000000000007,0,real,1,1,0,0,0,-2,-1,2,0
40,0.0,-13.300000000000004,1,real,-1,0,1,0,-2,1,0,0,0
-40,2.0,-2.5,1,real,0,1,1,0,0,-2,0,-1,0
40,0.0,-11.100000000000001,0,real,0,-1,0,-1,0,1,0,1,1
70,-2.0,-29.4,0,real,0,-1,0,0,1,0,1,1,0
-97,0.0,-14.5,1,real,0,0,0,1,0,0,1,0,-1
-90,2.0,1.2999999999999972,0,real,-1,1,0,0,0,0,-1,1,0
-239,-2.0,14.899999999999999,1,real,0,0,0,0,1,0,-1,0,0
239,0.0,-35.2,0,real,0,-3,-1,0,3,1,0,-2,1
70,0.0,-19.699999999999996,0,real,0,2,-1,0,0,0,-1,1,0
-202,0.0,-16.4,0,real,0,-1,1,-1,1,0,0,-1,0
-202,0.0,-7.0,1,real,0,-2,-1,-1,1,3,-1,-1,0
202,2.0,-25.4,1,real,1,1,-1,0,0,-1,0,1,0
-97,0.0,30.89999999999999,1,real,0,-2,1,-1,1,-1,1,0,0
97,2.0,-6.6000000000000085,1,real,0,0,1,0,0,-1,0,1,0
-90,0.0,-10.700000000000003,1,real,0,-2,0,-1,-1,3,0,0,0
90,0.0,5.099999999999994,1,real,0,-1,0,0,-1,2,0,1,-1
-441,0.0,8.899999999999999,0,real,0,-1,-1,0,1,2,0,-1,0
-11,0.0,1.7999999999999972,1,real,1,3,0,0,1,-3,-1,0,0
11,2.0,11.700000000000003,0,real,1,0,-2,1,0,-1,0,-1,0
-97,2.0,0.5,1,real,-1,1,-1,1,0,1,-1,0,0
202,0.0,-26.200000000000003,0,real,1,0,-1,1,0,0,-1,0,0
-202,0.0,-8.0,0,real,1,1,1,-1,0,-2,0,0,-1
11,0.0,5.699999999999996,1,real,-1,1,1,0,-1,0,0,0,0
97,0.0,-13.600000000000001,1,real,-1,-1,-2,1,-1,1,1,0,-1
-97,0.0,-4.300000000000011,0,real,0,2,0,-1,1,0,-1,1,0
202,2.0,-9.100000000000001,1,real,1,0,0,1,-1,-1,0,0,0
-130,0.0,27.799999999999997,1,real,-1,0,2,0,0,-1,0,0,1
40,0.0,10.800000000000004,0,real,1,0,-1,1,2,-1,-1,-1,1
70,0.0,5.100000000000001,0,real,0,2,-1,0,0,-2,0,0,0
130,0.0,1.8999999999999986,0,real,0,0,1,0,-1,1,0,1,0
-40,0.0,-11.0,0,real,-1,0,1,0,-1,0,-1,-1,1
40,0.0,-23.4,1,real,-1,1,-1,1,-1,1,-1,0,0
70,2.0,-2.1999999999999957,0,real,1,0,-2,1,0,-1,-1,-1,1
292,0.0,1.2000000000000028,1,real,0,-2,0,1,2,0,0,-1,1
292,0.0,-16.1,1,real,-1,-1,2,0,0,1,0,0,1
241,2.0,-1.6000000000000085,1,real,-1,0,0,1,0,1,0,-1,0
-241,0.0,-27.1,0,real,1,0,0,-2,0,-1,0,0,-1
47,0.0,6.300000000000004,1,real,1,3,0,-1,1,-2,-1,1,0
-279,0.0,12.600000000000001,1,real,0,1,2,0,-1,-2,0,1,0
-279,0.0,17.89999999999999,1,real,-1,0,1,0,0,0,0,-1,0
47,2.0,4.800000000000004,1,real,-1,-1,0,1,1,2,-1,-1,1
-47,2.0,2.5,1,real,0,1,1,-1,0,0,-1,0,0
-481,2.0,-14.200000000000003,0,real,0,0,-1,1,0,1,-1,-1,0
-481,0.0,9.999999999999993,0,real,0,-1,0,-1,0,2,0,-1,0
-112,0.0,-23.700000000000003,0,real,0,0,0,1,0,0,0,-1,-1
-252,0.0,2.3000000000000043,1,real,-1,1,1,1,-2,1,0,0,1
-252,0.0,-2.799999999999997,0,real,1,2,0,0,-2,-1,0,0,0
-261,2.0,2.6999999999999957,1,real,-1,1,0,1,0,0,0,-1,0
-304,2.0,-3.999999999999993,0,real,-2,0,0,1,1,1,0,-2,1
-112,0.0,23.300000000000004,0,real,0,2,1,0,0,-2,0,1,0
252,0.0,10.699999999999996,1,real,-1,-1,1,0,1,1,-1,0,0
281,2.0,36.599999999999994,1,real,-1,-1,1,-1,1,0,0,-1,-1
-281,2.0,-1.2999999999999972,0,real,1,0,-1,-1,1,0,0,0,-1
-261,-2.0,10.100000000000001,0,real,0,-1,1,-1,1,1,0,0,0
261,0.0,-0.8999999999999986,1,real,0,2,0,0,-1,-1,-1,2,0
304,-2.0,15.700000000000003,1,real,1,1,0,-1,1,-1,-1,1,1
-166,0.0,15.799999999999997,0,real,-1,0,2,0,-2,1,-1,-1,1
-136,2.0,-15.899999999999999,0,real,0,1,1,0,0,-2,0,0,0
-86,0.0,2.200000000000003,1,real,0,-1,0,0,1,1,0,0,-1
10,0.0,24.0,1,real,1,0,0,-1,-1,0,1,-1,0
263,0.0,21.1,1,real,0,1,0,0,1,-1,-1,1,1
-341,0.0,1.7000000000000028,1,real,-1,0,1,0,-1,-1,0,0,0
-46,0.0,21.200000000000003,1,real,0,-1,1,0,2,0,-1,-1,1
410,0.0,-7.799999999999997,1,real,1,-1,-1,0,0,0,0,-1,1
191,-2.0,3.299999999999997,1,real,0,0,0,1,0,0,0,-1,1
-191,2.0,12.799999999999997,1,real,0,0,-1,1,-1,0,1,-1,-2
191,0.0,-3.799999999999997,1,real,0,0,1,0,-1,0,0,-1,1
59,0.0,24.9,1,real,0,0,-1,1,-1,0,1,0,0
-102,2.0,-16.700000000000003,0,real,-2,1,0,2,-2,1,-1,0,0
59,0.0,-4.800000000000004,1,real,-1,0,0,0,0,1,2,0,0
102,0.0,-6.600000000000001,1,real,1,0,1,-1,0,-1,0,-1,1
401,0.0,18.4,1,real,3,0,0,-1,0,-1,-1,1,0
-401,0.0,-0.5999999999999943,0,real,-1,-1,0,0,0,1,1,-1,0
40,0.0,-11.399999999999991,1,real,0,1,-1,1,-1,0,0,1,-1
261,0.0,4.0,1,real,1,0,0,-1,0,1,0,1,0
-261,0.0,8.700000000000003,0,real,1,2,-1,0,0,-1,-1,1,0
-40,0.0,-28.1,0,real,-1,-2,1,0,1,1,0,-2,2
-40,0.0,-22.699999999999996,1,real,0,-2,2,-1,0,1,0,-1,3
-11,0.0,16.299999999999997,1,real,1,1,0,0,-1,0,0,1,-1
11,0.0,-10.29999999999999,0,real,1,1,-1,0,0,-1,0,0,0
304,0.0,13.799999999999997,1,real,-1,0,0,0,1,0,0,0,0
304,0.0,-1.3000000000000043,1,real,1,0,-1,0,-1,0,0,0,0
40,0.0,-21.4,1,real,1,1,0,0,0,-1,0,0,0
40,0.0,0.6000000000000014,1,real,1,1,0,0,-2,-1,1,1,-1
-199,0.0,-16.199999999999996,0,real,-1,0,-1,2,-2,2,-1,0,0
-40,0.0,27.89999999999999,1,real,-1,-1,0,0,0,1,0,0,0
-481,0.0,-18.199999999999996,0,real,-1,0,0,1,-1,1,0,-1,0
144,0.0,4.300000000000004,1,real,1,0,1,-1,1,-1,-1,-1,1
-481,0.0,3.200000000000003,0,real,-2,0,1,1,-1,0,1,-1,0
-144,0.0,-26.9,0,real,1,0,-1,0,0,1,0,2,0
239,0.0,28.4,1,real,1,1,0,-1,0,-1,-1,0,1
-239,0.0,-8.099999999999994,0,real,-1,1,0,1,-1,-1,0,0,-1
-50,2.0,-3.5,1,real,-2,0,0,2,-1,0,1,-2,0
50,0.0,-2.0,1,real,1,3,0,-1,0,-2,-1,2,0
50,-2.0,5.700000000000003,0,real,1,0,-1,-1,0,-1,1,-1,-1
214,0.0,-10.399999999999991,0,real,1,0,-1,0,1,0,0,-1,0
214,0.0,2.9000000000000057,1,real,0,-2,-1,0,-2,2,1,-1,0
-214,0.0,18.9,0,real,-1,-1,1,0,-1,1,0,1,0
149,0.0,13.600000000000001,1,real,2,-1,-1,-1,0,0,0,0,0
-149,2.0,-5.299999999999997,0,real,-1,2,1,0,1,-2,0,1,0
130,0.0,6.800000000000004,1,real,-1,0,2,-1,-1,0,0,0,0
-130,-2.0,10.0,1,real,2,1,-1,0,1,-1,-1,0,0
-281,0.0,0.6000000000000014,0,real,1,1,-1,0,0,-2,0,1,0
-53,-2.0,4.800000000000004,1,real,0,-1,0,0,1,-1,0,-1,1
-130,0.0,-6.5,1,real,1,2,-1,0,1,-1,-1,2,0
281,0.0,32.199999999999996,1,real,-1,-1,2,0,-1,1,0,-1,1
53,0.0,23.0,0,real,0,-1,0,0,1,0,0,1,-2
53,0.0,20.999999999999993,1,real,0,0,0,0,0,0,0,0,-1
-311,0.0,-24.400000000000006,0,real,-1,-1,1,0,-1,1,0,1,1
-311,0.0,-20.9,0,real,-2,0,1,1,-2,1,0,1,1
391,2.0,18.0,1,real,0,1,1,-1,-1,0,-1,1,0
53,0.0,14.20000000000001,1,real,-1,0,0,0,0,0,0,1,-1
53,-2.0,11.0,1,real,-1,0,0,1,0,-1,0,0,-1
53,0.0,-19.6,0,real,1,2,0,0,-2,-2,-1,1,0
391,2.0,20.599999999999994,1,real,1,1,1,-1,-1,0,0,1,-1
391,0.0,-16.700000000000003,1,real,-1,0,-1,1,0,2,1,-1,0
53,2.0,-10.0,0,real,0,1,0,0,0,0,0,1,0
-53,-2.0,24.800000000000004,1,real,0,1,0,1,-1,0,0,-1,1
-202,2.0,28.199999999999996,1,real,-2,0,1,-1,2,1,0,1,1
-70,0.0,-24.6,0,real,1,-1,0,-2,1,0,1,0,-1
202,0.0,28.700000000000003,1,real,2,1,1,-1,-1,0,0,0,0
202,-2.0,2.700000000000003,1,real,1,1,-1,1,1,-2,0,1,-1
-202,-2.0,10.0,1,real,-1,-1,-1,1,0,3,0,-1,0
202,-2.0,32.699999999999996,1,real,-1,0,2,-1,0,0,0,0,0
-70,-2.0,14.899999999999999,0,real,1,-1,0,0,1,0,0,-1,1
-70,-4.0,-13.0,0,real,0,-2,-2,1,0,2,0,-1,0
90,2.0,-5.299999999999997,0,real,1,0,0,0,1,-1,0,1,0
90,0.0,-16.0,1,real,-1,1,-1,0,0,1,0,1,0
-90,-2.0,-7.600000000000001,0,real,-1,1,0,0,-1,1,0,-1,0
-90,0.0,1.8000000000000043,0,real,0,-2,1,0,-1,0,1,-1,0
42,0.0,7.799999999999997,1,real,1,1,0,-1,0,-2,-1,0,0
-42,2.0,-20.4,0,real,-2,0,0,0,0,0,0,0,-1
-42,0.0,-31.300000000000004,0,real,-2,0,-1,1,-1,2,0,1,-1
70,0.0,-4.0,1,real,-1,3,-1,2,-1,0,-1,2,0
-70,-2.0,-6.5,1,real,1,0,0,0,1,-1,-1,0,1
-70,0.0,23.6,1,real,0,0,0,1,-1,0,0,1,1
70,-2.0,-15.799999999999997,0,real,0,0,-1,1,-1,0,0,0,0
160,2.0,-7.200000000000003,1,real,0,-2,0,0,1,1,0,0,0
-160,6.0,11.899999999999999,1,real,1,0,-1,1,-1,0,1,-1,0
160,-2.0,-23.1,0,real,1,0,-1,0,0,-1,0,0,0
160,0.0,13.100000000000001,1,real,-1,0,0,-1,0,1,0,0,0
-160,2.0,-31.700000000000003,0,real,-1,0,1,0,0,1,0,1,1
281,2.0,15.999999999999993,1,real,0,0,-1,0,-2,2,-1,-1,0
-202,0.0,-14.299999999999997,0,real,-1,1,1,1,-1,0,-1,1,1
-281,0.0,8.199999999999996,1,real,0,2,-1,1,0,-1,0,2,-1
281,0.0,-9.300000000000004,1,real,-1,0,0,1,0,-2,0,-1,0
-202,0.0,-20.9,0,real,0,1,-1,1,0,0,0,2,-1
-199,0.0,-17.299999999999997,0,real,-1,1,1,0,1,0,0,0,-1
-199,0.0,-7.499999999999993,0,real,1,1,-1,0,-1,1,0,2,-1
481,0.0,14.200000000000003,1,real,1,-1,-1,0,-1,-1,1,0,0
481,2.0,-3.3000000000000043,1,real,1,0,-1,1,0,0,-1,2,0
-155,0.0,1.4000000000000057,0,real,0,0,1,0,0,-1,-1,0,0
-155,0.0,11.599999999999994,0,real,0,0,0,-1,0,1,0,1,0
70,0.0,10.200000000000003,1,real,0,0,0,0,2,-1,0,0,-1
-70,0.0,-24.4,1,real,-1,2,0,1,-1,-1,-1,1,0
70,0.0,-9.399999999999999,1,real,-2,0,0,2,0,1,0,1,0
-202,2.0,-10.700000000000003,0,real,-1,0,1,0,0,-1,0,0,0
-214,2.0,2.3000000000000043,0,real,0,-1,0,0,1,-1,0,-1,0
-202,0.0,-21.800000000000004,0,real,0,2,0,1,-1,-1,-1,1,0
-90,2.0,9.899999999999999,0,real,-1,0,1,-1,1,0,0,1,-1
-90,0.0,3.200000000000003,0,real,2,-2,0,-2,1,-1,1,-2,0
80,0.0,-4.200000000000003,0,real,0,1,1,0,-2,0,0,0,0
80,2.0,5.299999999999997,0,real,0,1,0,0,-1,-1,-1,1,0
-214,2.0,-9.799999999999997,0,real,-1,0,1,1,-2,1,-1,0,1
-391,2.0,-0.6999999999999957,0,real,0,-1,0,0,1,-1,0,0,0
239,2.0,31.0,1,real,-1,1,-2,1,0,1,0,2,0
-239,0.0,-18.5,0,real,1,1,-1,1,-1,0,0,1,-1
391,2.0,33.1,1,real,-1,1,1,-1,0,0,0,1,-1
-144,-2.0,0.3999999999999986,1,real,-1,1,1,0,0,-1,0,0,0
-144,-4.0,18.6,1,real,0,1,0,1,-1,-1,0,1,0
-351,0.0,2.799999999999997,0,real,-1,0,-1,1,0,1,0,1,1
252,2.0,21.1,1,real,1,0,-1,0,0,-1,-1,-1,0
252,0.0,9.200000000000003,1,real,0,0,1,-1,-1,1,0,0,0
40,0.0,21.700000000000003,1,real,0,0,-2,1,-1,1,0,1,0
144,4.0,-12.5,1,real,1,-1,0,0,0,1,0,-1,0
351,0.0,-3.3999999999999986,1,real,0,0,0,0,-1,2,0,1,0
-40,2.0,10.399999999999999,0,real,-1,1,-2,2,-1,1,-1,1,0
-40,0.0,24.1,1,real,-1,0,-2,2,-1,1,1,0,0
-70,0.0,-33.3,0,real,1,1,-1,-1,2,-1,0,0,0
-70,0.0,9.200000000000003,0,real,0,0,-1,0,-1,2,0,-1,0
202,0.0,25.199999999999996,1,real,1,2,1,-1,0,0,0,1,0
155,2.0,-3.1999999999999957,1,real,1,1,-1,0,0,-1,-1,1,0
-155,0.0,-0.6000000000000014,1,real,0,-2,0,-1,0,1,1,-2,0
202,0.0,-13.79999999999999,0,real,-1,1,1,0,-1,1,-1,0,0
-202,0.0,-13.500000000000007,0,real,-1,1,-1,1,1,-1,0,0,1
155,0.0,-0.3999999999999986,0,real,0,2,0,1,0,-2,0,0,0
-50,0.0,23.700000000000003,0,real,0,-1,0,0,-1,1,0,-1,0
-50,2.0,-21.199999999999996,0,real,0,-1,-1,0,0,1,0,0,-1
-110,-2.0,-27.0,0,real,0,1,1,-1,0,-1,-1,0,1
-110,2.0,-0.7999999999999972,0,real,0,1,0,-1,1,0,0,0,-1
284,0.0,-3.6000000000000085,1,real,-1,-1,0,0,2,1,-1,-1,1
-110,0.0,15.900000000000006,0,real,0,0,0,0,1,-1,0,0,0
-284,0.0,10.100000000000001,1,real,0,0,0,0,1,-1,1,0,0
284,2.0,39.1,1,real,1,0,1,1,0,-1,1,0,0
-284,0.0,-13.399999999999999,0,real,0,-1,1,-1,1,0,0,0,0
-102,-2.0,-14.400000000000006,0,real,0,-1,0,1,-1,0,0,-1,0
102,0.0,-14.399999999999999,1,real,0,-1,0,1,3,-1,0,-1,0
10,0.0,33.300000000000004,1,real,0,0,1,-1,-1,0,0,-1,1
10,0.0,-1.6000000000000014,1,real,1,0,-2,0,2,-1,0,0,0
-10,0.0,9.900000000000006,1,real,1,0,-2,0,1,0,0,0,0
102,-2.0,35.5,1,real,-1,0,0,0,1,0,1,0,-1
-102,2.0,24.9,1,real,-1,0,1,-1,0,1,0,1,0
-10,0.0,-6.100000000000001,1,real,0,-1,-1,0,3,-1,2,-1,0
-11,0.0,25.0,1,real,0,-1,0,1,-1,1,0,-1,0
-11,0.0,13.700000000000003,1,real,0,-1,0,0,1,0,0,-1,0
10,-2.0,-31.5,1,real,-1,0,0,1,-2,1,-2,0,0
11,2.0,-4.0,1,real,0,2,0,-2,1,-2,0,2,-1
11,0.0,-3.8999999999999986,0,real,-1,0,0,1,2,-1,0,-1,1
-86,-2.0,-30.700000000000003,0,real,1,-2,0,-1,2,1,1,-1,0
-118,0.0,-15.700000000000003,1,real,0,0,-2,1,1,0,-1,0,0
-118,0.0,-13.400000000000006,0,real,-1,0,-1,1,0,0,-1,0,0
-118,0.0,-20.199999999999996,0,real,1,0,-2,0,1,0,-1,1,0
86,0.0,-3.1000000000000014,1,real,-1,-1,0,1,0,1,0,0,0
-86,-2.0,10.899999999999999,0,real,1,0,1,-1,0,0,1,-1,0
118,0.0,21.4,1,real,-1,0,0,0,1,0,2,0,-1
-70,-2.0,-13.399999999999999,0,real,-1,0,0,1,-1,1,0,-2,1
-70,0.0,-24.400000000000006,0,real,0,1,0,-1,1,-2,0,1,0
202,-2.0,21.200000000000003,1,real,-1,1,0,1,-3,1,0,-1,0
-202,0.0,-21.5,0,real,0,0,-1,2,0,0,0,-1,0
-202,0.0,-22.4,0,real,-1,-1,2,0,0,1,0,-1,1
70,0.0,5.299999999999997,1,real,-2,-1,-1,2,0,0,1,0,0
110,0.0,8.199999999999996,1,real,-2,1,0,1,0,1,0,1,-1
90,-2.0,6.100000000000001,0,real,0,1,1,-1,-1,-1,1,-1,0
90,2.0,12.300000000000004,1,real,1,-1,-1,-1,1,0,-1,-1,1
110,2.0,-29.300000000000004,0,real,-2,-1,-1,0,1,2,0,0,-1
-110,0.0,0.30000000000000426,1,real,1,-1,1,-1,-1,0,0,0,1
110,0.0,27.9,1,real,-2,0,-1,1,0,2,0,1,-1
-110,0.0,3.4000000000000057,0,real,1,0,1,-2,1,-1,1,1,0
-90,-2.0,-3.8999999999999986,0,real,0,0,-1,1,-1,1,0,0,0
-78,2.0,-17.599999999999994,0,real,1,-1,-2,1,1,0,0,0,1
-42,0.0,25.0,0,real,0,1,1,-1,0,0,1,0,0
46,0.0,19.9,1,real,1,0,1,-1,1,-1,1,0,0
-46,-2.0,-9.399999999999999,1,real,0,1,0,0,-2,-1,-1,1,0
46,0.0,-19.699999999999996,0,real,0,0,0,-1,1,-1,0,0,0
-90,-2.0,-27.9,0,real,-1,-2,-1,1,-1,2,-2,0,0
-78,0.0,-13.0,1,real,1,-1,0,0,-1,0,0,-1,1
-78,0.0,-11.5,0,real,1,0,0,0,-1,0,1,0,-1
-78,0.0,-1.6000000000000014,1,real,1,0,0,0,-1,0,0,0,0
-78,2.0,19.099999999999994,1,real,0,0,-2,1,2,0,0,0,-1
-42,0.0,19.700000000000003,1,real,-1,0,0,0,0,0,0,0,0
42,2.0,4.199999999999996,1,real,0,-1,-1,0,1,1,0,0,0
42,2.0,-0.5,1,real,0,1,-1,1,0,-1,1,0,0
46,0.0,5.799999999999997,0,real,0,-1,-1,0,1,2,0,-1,0
164,0.0,4.100000000000001,1,real,-1,1,1,0,-2,0,-1,1,0
-164,-4.0,-21.799999999999997,0,real,-1,-1,0,0,-1,1,1,-1,0
-70,0.0,24.299999999999997,1,real,0,-2,0,-2,1,2,0,-1,0
70,2.0,38.0,1,real,0,0,0,1,0,0,2,-2,0
-70,0.0,-20.799999999999997,0,real,0,-2,1,-3,1,2,-1,0,0
-78,0.0,-12.700000000000003,0,real,1,0,0,-2,1,-1,1,0,0
-78,-2.0,37.1,1,real,0,0,-1,2,-3,1,-1,0,1
78,-2.0,14.999999999999993,1,real,-1,1,0,0,2,-1,0,0,1
-78,0.0,-2.200000000000003,0,real,0,0,-1,1,0,1,-1,0,0
90,2.0,-13.700000000000003,0,real,0,2,-2,1,0,-1,-1,1,0
-164,0.0,-7.899999999999999,0,real,1,0,-1,2,-3,1,-1,0,1
70,2.0,43.5,1,real,1,-2,0,0,2,1,2,-2,0
90,-2.0,5.199999999999996,1,real,0,0,1,0,-1,0,0,0,0
-90,0.0,4.399999999999999,0,real,0,-1,1,0,-1,1,2,-1,0
-90,2.0,8.600000000000001,1,real,0,0,0,0,-2,2,0,0,0
90,0.0,11.299999999999997,0,real,2,2,0,-1,1,-3,0,1,0
130,0.0,0.8999999999999986,1,real,0,1,-1,1,-2,-2,1,-1,0
-130,0.0,9.500000000000007,1,real,0,-1,2,0,-1,0,0,-1,0
-40,2.0,22.9,1,real,-1,1,0,1,-1,1,0,0,0
40,-4.0,-16.299999999999997,1,real,0,3,-2,0,1,0,-1,0,0
-40,2.0,-25.4,0,real,0,1,1,-1,0,0,0,0,-1
-130,0.0,4.099999999999994,1,real,0,-1,0,-1,0,1,0,-2,1
-155,2.0,-7.105427357601002e-15,1,real,-1,1,2,-1,0,0,0,1,0
-155,2.0,-1.5,0,real,1,0,-1,-1,2,-1,-1,2,0
155,0.0,2.299999999999997,1,real,1,0,0,0,2,-1,-1,1,1
-90,0.0,-19.200000000000003,0,real,-1,-1,0,0,-1,3,1,1,-1
90,-2.0,23.1,1,real,1,1,-1,0,0,-2,0,1,-1
-90,-2.0,-26.1,0,real,0,-1,-1,0,2,1,1,-1,0
-42,2.0,7.699999999999996,1,real,1,0,-2,0,0,1,-1,-1,0
42,2.0,8.000000000000007,1,real,0,1,-1,0,0,0,-1,0,1
-42,0.0,7.29999999999999,1,real,-1,1,0,0,-2,1,-2,1,0
90,2.0,5.799999999999997,1,real,-1,2,1,0,-1,0,-2,1,0
279,-4.0,41.5,1,real,0,0,-1,2,0,-1,0,-2,0
-241,-2.0,-8.0,0,real,-1,-1,0,1,1,2,-1,0,0
-279,4.0,-6.799999999999997,0,real,0,2,2,0,-3,-1,0,1,0
-241,0.0,-7.700000000000003,0,real,0,3,1,0,-1,-3,0,2,0
-59,0.0,-2.6999999999999957,0,real,-2,1,0,0,2,1,-1,1,0
-59,0.0,-1.3999999999999986,0,real,-1,-1,-1,1,1,1,0,0,0
-304,-2.0,-12.600000000000001,0,real,1,1,1,0,0,-3,1,0,0
-304,0.0,12.700000000000003,0,real,1,1,0,0,-1,-2,0,-1,0
102,0.0,-18.4,1,real,-1,2,0,-1,-1,0,0,2,-1
-102,0.0,7.999999999999993,1,real,0,2,1,-1,-1,-1,0,0,0
102,0.0,18.999999999999993,1,real,0,-1,2,0,-1,1,-1,1,0
-80,0.0,1.8999999999999986,1,real,-1,0,1,0,0,0,0,0,0
-80,0.0,19.4,0,real,0,-1,1,0,1,-2,1,-1,0
80,0.0,0.8999999999999986,1,real,-1,1,-2,1,-1,2,0,-1,-1
-441,2.0,38.8,1,real,-1,1,-1,0,0,1,-2,0,0
441,0.0,-5.300000000000004,0,real,-1,2,-1,0,2,-2,0,-1,1
261,0.0,34.9,1,real,0,2,0,1,-2,-2,0,0,0
-261,2.0,-13.100000000000001,0,real,0,-1,0,1,0,1,0,1,1
-11,-2.0,16.1,1,real,0,1,-1,1,0,-2,0,0,0
-112,0.0,-3.3999999999999915,1,real,0,0,0,-1,1,-1,0,1,0
481,-2.0,15.399999999999999,1,real,1,-2,-1,0,1,1,1,0,0
-481,0.0,-29.1,0,real,0,-1,0,0,0,1,0,0,0
-292,4.0,-4.399999999999999,0,real,0,0,1,0,0,0,0,1,0
-97,0.0,15.699999999999996,1,real,1,-1,-1,0,0,1,0,0,0
97,-2.0,8.600000000000001,1,real,1,1,-2,0,1,0,-1,0,0
-97,-2.0,37.0,1,real,-1,0,1,2,-1,0,0,-1,-1
11,0.0,10.899999999999999,1,real,1,1,0,1,-3,-1,0,1,-1
-11,0.0,10.399999999999999,1,real,1,-2,-1,0,0,1,1,-1,0
112,-2.0,-20.799999999999997,0,real,2,1,-1,1,-1,-2,0,-1,0
112,0.0,15.100000000000001,1,real,0,1,1,0,-1,-2,1,1,-1
191,-2.0,4.200000000000003,1,real,1,0,-2,1,-1,-1,0,-1,0
-191,2.0,-33.199999999999996,0,real,0,2,0,-1,-2,0,0,2,-1
292,-2.0,13.199999999999996,1,real,2,1,-1,1,0,-3,0,-1,0
391,0.0,28.499999999999993,1,real,0,-1,-1,-1,-2,3,0,1,-1
-391,-2.0,-19.900000000000006,0,real,-2,-2,1,-1,0,3,1,0,0
-391,0.0,11.299999999999997,1,real,0,0,1,0,-2,1,0,1,0
239,0.0,13.700000000000003,1,real,0,0,1,0,0,-1,0,0,0
-239,-2.0,-26.4,0,real,1,-1,-1,0,0,1,0,0,0
97,-2.0,5.899999999999999,1,real,0,-2,2,-1,-1,0,1,-1,0
-97,-2.0,-30.200000000000003,0,real,1,-1,1,-1,1,-1,1,0,0
11,0.0,4.200000000000003,0,real,0,2,2,0,-1,-1,-1,1,0
-11,-4.0,14.999999999999993,1,real,-1,-1,-1,0,1,2,0,0,0
40,4.0,23.299999999999997,1,real,0,1,1,0,0,-2,0,0,0
351,4.0,31.300000000000004,1,real,1,1,0,0,0,-2,0,-1,0
40,0.0,-1.6000000000000014,0,real,-1,0,0,0,-1,2,0,-1,0
-40,2.0,-24.400000000000006,0,real,0,2,1,-1,0,-3,0,2,0
-351,0.0,3.5,0,real,1,-2,0,0,-1,1,1,-3,0
